Date,Open,High,Low,Close,Volume,Adj Close
2013-05-29,188.39,195.24,187.60,194.00,948800,187.92
2013-05-28,189.43,190.62,188.04,188.88,581000,182.96
2013-05-24,187.64,187.65,184.85,186.73,565000,180.88
2013-05-23,186.39,190.11,185.28,188.88,769600,182.96
2013-05-22,188.57,192.68,187.35,188.92,1023700,183.00
2013-05-21,191.10,194.11,188.43,188.53,910400,182.62
2013-05-20,189.65,191.75,188.41,191.48,615300,185.48
2013-05-17,191.22,191.93,189.09,190.52,979200,184.55
2013-05-16,190.40,193.41,188.62,190.75,697300,184.77
2013-05-15,190.89,192.86,188.80,190.12,1197500,184.16
2013-05-14,191.58,193.00,190.30,192.82,654400,186.39
2013-05-13,193.66,194.36,190.65,191.67,815200,185.28
2013-05-10,196.45,196.71,190.14,194.97,1021100,188.47
2013-05-09,191.12,197.38,191.00,194.99,1310400,188.49
2013-05-08,186.11,191.32,185.00,190.71,1265000,184.35
2013-05-07,186.23,189.00,185.62,187.19,1237800,180.95
2013-05-06,184.53,186.52,183.63,186.12,603600,179.91
2013-05-03,185.69,186.39,183.39,184.00,1013500,177.86
2013-05-02,184.24,184.99,181.42,183.96,706000,177.82
2013-05-01,185.76,185.76,182.69,183.44,816800,177.32
2013-04-30,188.83,188.92,185.54,186.51,1031600,180.29
2013-04-29,187.75,188.80,185.69,188.80,866200,182.50
2013-04-26,190.24,190.42,185.22,185.75,725900,179.56
2013-04-25,188.03,193.67,188.00,191.19,1293900,184.81
2013-04-24,180.02,187.50,179.88,187.09,1115900,180.85
2013-04-23,179.04,179.94,175.60,179.42,1416400,173.44
2013-04-22,178.83,179.78,176.03,178.14,777100,172.20
2013-04-19,178.72,180.37,177.02,179.15,960500,173.18
2013-04-18,173.61,179.76,173.61,178.06,1520100,172.12
2013-04-17,175.62,175.62,170.53,172.83,1369300,167.07
2013-04-16,176.81,178.23,175.03,176.99,1204900,171.09
2013-04-15,180.53,181.17,175.40,175.49,1268500,169.64
2013-04-12,187.79,187.79,180.92,182.24,2306000,176.16
2013-04-11,191.14,191.14,188.05,188.49,872600,182.20
2013-04-10,191.50,192.17,188.70,191.14,958900,184.77
2013-04-09,190.48,193.50,190.17,190.98,815600,184.61
2013-04-08,189.82,190.28,188.00,189.69,412000,183.36
2013-04-05,186.90,190.29,186.84,189.97,835000,183.63
2013-04-04,187.01,190.48,186.96,190.07,1025600,183.73
2013-04-03,187.06,187.96,184.29,187.42,1619500,181.17
2013-04-02,190.70,191.34,184.94,186.12,1777200,179.91
2013-04-01,189.79,190.29,188.56,190.02,1062200,183.68
2013-03-28,191.79,193.94,189.74,190.37,1035300,184.02
2013-03-27,191.24,193.32,190.12,191.76,1040400,185.36
2013-03-26,192.48,193.50,190.29,193.33,973900,186.88
2013-03-25,193.98,194.33,190.11,191.51,1128900,185.12
2013-03-22,194.15,194.85,192.31,193.25,757400,186.80
2013-03-21,195.50,195.94,193.75,193.86,820800,187.39
2013-03-20,197.88,198.00,195.46,196.50,975200,189.95
2013-03-19,202.21,202.67,195.25,196.41,1385000,189.86
2013-03-18,200.99,202.98,199.00,202.07,1544200,195.33
2013-03-15,202.10,205.42,201.69,203.89,1644600,197.09
2013-03-14,204.71,204.86,201.78,203.51,1088400,196.72
2013-03-13,206.85,207.97,203.14,203.91,1103600,197.11
2013-03-12,207.71,207.98,205.50,206.72,976700,199.83
2013-03-11,206.94,208.60,205.35,208.15,1121300,201.21
2013-03-08,204.01,207.60,201.87,207.14,1326300,200.23
2013-03-07,202.11,203.61,200.55,202.76,1015700,196.00
2013-03-06,202.85,204.41,201.24,202.02,1143800,195.28
2013-03-05,201.39,203.35,200.33,201.53,951600,194.81
2013-03-04,201.00,201.18,198.57,200.42,1616200,193.74
2013-03-01,199.55,201.98,198.11,201.50,1361100,194.78
2013-02-28,198.35,202.35,197.64,200.83,1293300,194.13
2013-02-27,195.06,200.13,194.56,198.87,1251300,192.24
2013-02-26,198.05,198.69,189.82,195.23,3099600,188.72
2013-02-25,202.61,203.24,197.22,197.26,1481200,190.68
2013-02-22,203.71,203.90,199.02,201.52,1495300,194.80
2013-02-21,203.18,205.19,199.60,203.93,1993200,197.13
2013-02-20,216.94,216.94,206.30,207.07,2661800,200.16
2013-02-19,217.40,219.90,216.58,218.53,1056700,211.24
2013-02-15,217.55,217.91,214.47,216.67,1155600,209.44
2013-02-14,218.72,219.16,216.11,217.86,696600,210.59
2013-02-13,220.71,221.92,216.11,217.89,1132800,210.24
2013-02-12,226.72,226.72,220.11,220.34,1076400,212.60
2013-02-11,226.21,227.33,224.30,225.62,336000,217.70
2013-02-08,225.40,227.03,224.00,226.16,467100,218.22
2013-02-07,227.31,228.43,224.18,225.33,608100,217.42
2013-02-06,225.90,227.93,225.30,225.92,498600,217.98
2013-02-05,229.93,230.77,227.25,227.52,655900,219.53
2013-02-04,229.38,230.12,228.21,228.91,909200,220.87
2013-02-01,231.78,231.78,229.23,229.96,811800,221.88
2013-01-31,228.92,231.33,227.42,229.17,757000,221.12
2013-01-30,228.85,233.43,228.56,230.49,769000,222.39
2013-01-29,228.20,229.80,227.98,229.08,477200,221.03
2013-01-28,230.66,230.66,226.84,228.19,772200,220.17
2013-01-25,230.01,231.50,226.74,230.28,1061400,222.19
2013-01-24,224.23,228.07,223.84,226.47,1172700,218.52
2013-01-23,223.68,225.26,222.92,223.78,781900,215.92
2013-01-22,220.10,224.40,219.59,223.68,1069700,215.82
2013-01-18,218.49,220.58,216.35,219.06,923000,211.37
2013-01-17,218.90,218.90,216.81,217.40,670600,209.76
2013-01-16,216.36,219.22,215.34,217.85,643100,210.20
2013-01-15,218.59,218.82,216.00,217.01,756100,209.39
2013-01-14,218.23,219.54,217.00,218.69,719700,211.01
2013-01-11,217.62,219.78,215.78,218.17,1976900,210.51
2013-01-10,216.03,218.21,213.21,217.47,1993500,209.83
2013-01-09,207.00,215.85,207.00,214.25,1645300,206.72
2013-01-08,209.43,209.43,206.23,207.01,1012600,199.74
2013-01-07,210.07,210.70,206.91,210.09,720800,202.71
2013-01-04,207.42,211.81,207.42,210.88,906800,203.47
2013-01-03,207.06,209.30,205.49,206.26,805100,199.02
2013-01-02,208.94,209.72,205.02,207.24,1009700,199.96
2012-12-31,198.87,203.98,198.48,203.16,825900,196.02
2012-12-28,199.89,201.49,199.23,199.64,459400,192.63
2012-12-27,202.56,203.62,199.00,201.41,644600,194.34
2012-12-26,201.85,203.90,200.76,202.17,357400,195.07
2012-12-24,199.58,201.86,198.40,201.21,342700,194.14
2012-12-21,200.50,202.93,199.60,199.80,1107500,192.78
2012-12-20,205.00,205.26,200.68,204.28,1044000,197.10
2012-12-19,205.78,208.38,205.54,205.66,724400,198.44
2012-12-18,205.90,207.38,203.10,205.48,1057100,198.26
2012-12-17,206.73,206.76,201.90,205.26,1086700,198.05
2012-12-14,201.04,206.95,201.04,205.99,863500,198.75
2012-12-13,209.34,209.92,201.22,202.51,1735800,195.40
2012-12-12,215.92,216.86,208.77,209.69,1441600,202.32
2012-12-11,214.48,218.50,213.85,217.22,780700,209.59
2012-12-10,212.17,214.39,211.84,213.69,491000,206.18
2012-12-07,213.88,213.88,211.30,212.31,438800,204.85
2012-12-06,211.89,213.50,209.21,211.71,530600,204.27
2012-12-05,213.15,213.40,210.45,211.74,747500,204.30
2012-12-04,208.90,213.24,208.59,212.52,1011600,205.06
2012-12-03,213.43,215.00,209.00,209.28,1006500,201.93
2012-11-30,213.39,214.56,212.11,214.03,925700,206.51
2012-11-29,210.11,214.75,209.97,213.30,1212200,205.81
2012-11-28,206.00,208.92,204.22,208.54,693100,201.21
2012-11-27,208.67,210.41,207.76,208.29,670100,200.97
2012-11-26,209.73,209.79,205.08,208.38,589000,201.06
2012-11-23,208.81,210.17,208.26,210.12,395200,202.74
2012-11-21,204.71,207.64,204.20,207.25,618400,199.97
2012-11-20,202.80,207.20,201.79,205.82,855500,198.59
2012-11-19,198.99,203.91,197.67,203.65,1107900,196.50
2012-11-16,195.93,197.52,194.35,195.58,1007600,188.71
2012-11-15,195.88,198.34,193.08,194.80,1029100,187.96
2012-11-14,194.97,199.62,194.63,195.24,851200,188.38
2012-11-13,196.22,199.94,195.56,197.27,983700,189.95
2012-11-12,196.88,198.68,195.55,197.20,712200,189.89
2012-11-09,193.92,199.68,192.82,196.04,877400,188.77
2012-11-08,202.54,202.70,191.90,195.75,1628300,188.49
2012-11-07,202.90,204.00,200.13,201.99,965000,194.50
2012-11-06,207.99,208.80,205.00,206.33,1357000,198.68
2012-11-05,198.12,206.48,198.12,205.48,1248300,197.86
2012-11-02,206.00,210.28,198.57,199.03,2289100,191.65
2012-11-01,205.63,211.00,204.92,210.88,804300,203.06
2012-10-31,205.11,207.16,203.77,205.19,581600,197.58
2012-10-26,204.16,206.02,202.05,204.82,586000,197.22
2012-10-25,205.59,205.59,201.57,203.61,830900,196.06
2012-10-24,207.05,207.70,204.41,205.00,862900,197.40
2012-10-23,205.75,206.53,200.87,205.55,1214900,197.93
2012-10-22,205.40,209.89,205.40,209.82,836900,202.04
2012-10-19,210.36,211.17,205.56,206.68,1388900,199.02
2012-10-18,214.83,215.30,210.80,211.60,804300,203.75
2012-10-17,212.75,216.88,211.95,215.96,645400,207.95
2012-10-16,210.93,215.31,210.21,213.26,969400,205.35
2012-10-15,207.00,210.09,206.55,209.77,758400,201.99
2012-10-12,215.41,215.53,210.05,210.51,911500,202.70
2012-10-11,215.75,219.93,214.63,214.78,1188100,206.82
2012-10-10,217.19,218.47,213.17,213.65,1069800,205.73
2012-10-09,217.48,220.52,216.54,218.17,784200,210.08
2012-10-08,220.77,221.15,217.30,218.17,753900,210.08
2012-10-05,225.16,225.55,220.66,221.92,717300,213.69
2012-10-04,220.77,223.65,220.12,223.60,768400,215.31
2012-10-03,220.54,221.90,218.31,219.98,1027600,211.82
2012-10-02,223.13,224.44,219.83,222.02,1097100,213.79
2012-10-01,223.04,226.50,222.90,224.51,978000,216.18
2012-09-28,220.35,222.94,220.10,222.24,1268800,214.00
2012-09-27,217.88,220.67,216.59,220.12,746200,211.96
2012-09-26,214.35,217.11,213.10,215.90,793500,207.89
2012-09-25,217.22,218.75,213.99,214.14,855500,206.20
2012-09-24,216.11,218.50,216.11,216.78,567900,208.74
2012-09-21,221.63,222.00,218.25,218.70,971200,210.59
2012-09-20,221.46,221.77,216.11,219.93,1342900,211.77
2012-09-19,220.01,224.07,220.01,222.82,1087100,214.56
2012-09-18,220.53,223.00,217.41,219.81,783800,211.66
2012-09-17,221.85,221.85,218.34,220.41,894600,212.24
2012-09-14,225.10,227.99,221.82,223.69,1474900,215.40
2012-09-13,214.99,221.76,213.08,220.45,1230000,212.28
2012-09-12,209.09,217.10,209.09,214.59,1432100,206.63
2012-09-11,212.00,214.88,211.12,211.29,845600,203.45
2012-09-10,216.51,216.51,212.15,212.15,765600,204.28
2012-09-07,213.22,216.33,213.22,214.97,832900,207.00
2012-09-06,210.01,213.35,209.04,212.88,915300,204.99
2012-09-05,206.94,208.96,203.16,208.26,971900,200.54
2012-09-04,206.83,209.14,202.57,204.75,960700,197.16
2012-08-31,205.40,208.27,203.13,207.01,691200,199.33
2012-08-30,207.19,207.19,202.45,203.56,565900,196.01
2012-08-29,207.68,207.99,204.81,207.50,830500,199.81
2012-08-28,205.00,207.62,204.38,206.80,759800,199.13
2012-08-27,207.62,207.62,205.28,205.94,544800,198.30
2012-08-24,207.08,208.89,205.66,207.59,908300,199.89
2012-08-23,212.55,213.01,206.28,206.73,1002200,199.06
2012-08-22,211.27,213.80,209.06,213.80,716800,205.87
2012-08-21,215.04,216.80,210.50,211.40,931800,203.56
2012-08-20,216.50,218.25,212.95,215.58,1010100,207.59
2012-08-17,216.36,217.48,215.42,216.63,825300,208.60
2012-08-16,211.49,216.85,210.58,216.09,1303500,208.08
2012-08-15,208.68,211.68,207.72,211.52,950500,203.68
2012-08-14,210.20,211.20,207.63,208.11,896800,200.39
2012-08-13,209.77,210.28,206.68,208.72,1107100,200.98
2012-08-10,212.02,212.60,206.62,207.95,1739600,200.24
2012-08-09,206.41,215.18,206.10,212.86,1715200,204.58
2012-08-08,205.75,211.25,204.88,207.43,1514400,199.36
2012-08-07,202.71,207.66,199.96,206.07,2404200,198.06
2012-08-06,203.71,204.49,198.61,203.46,1489500,195.55
2012-08-03,200.64,205.11,200.03,202.02,1871900,194.16
2012-08-02,192.31,196.60,190.88,194.39,1125700,186.83
2012-08-01,197.29,198.37,194.50,194.62,881100,187.05
2012-07-31,198.22,198.81,194.93,195.76,1156300,188.15
2012-07-30,200.74,200.88,196.74,197.50,894000,189.82
2012-07-27,196.73,201.20,194.98,200.29,1277700,192.50
2012-07-26,197.10,198.60,192.20,194.62,1250900,187.05
2012-07-25,195.70,196.70,191.17,195.59,1225400,187.98
2012-07-24,198.70,200.00,191.37,193.97,1697000,186.43
2012-07-23,198.13,201.03,196.18,197.94,1251500,190.24
2012-07-20,201.49,204.74,199.00,202.77,1295400,194.88
2012-07-19,205.97,206.11,202.25,203.65,1064400,195.73
2012-07-18,205.68,208.43,204.35,206.22,1626700,198.20
2012-07-17,199.88,205.11,199.88,203.64,1972000,195.72
2012-07-16,194.33,200.35,193.00,198.65,1406800,190.92
2012-07-13,194.17,196.50,192.55,195.20,1008900,187.61
2012-07-12,193.11,194.81,190.16,193.49,1322800,185.96
2012-07-11,196.00,197.52,191.54,194.69,1972400,187.12
2012-07-10,196.33,196.84,190.10,190.97,1063500,183.54
2012-07-09,198.00,199.26,194.77,195.65,1037100,188.04
2012-07-06,196.81,197.70,194.70,196.17,963200,188.54
2012-07-05,199.06,202.33,197.24,199.76,1225200,191.99
2012-07-03,194.42,199.95,194.42,199.35,1081700,191.60
2012-07-02,195.76,196.71,191.55,193.44,902200,185.92
2012-06-29,195.62,195.80,191.52,193.74,1567200,186.21
2012-06-28,186.88,190.31,185.89,190.04,1372800,182.65
2012-06-27,190.60,194.00,188.54,190.39,1905200,182.99
2012-06-26,185.52,190.75,185.20,188.93,2077000,181.58
2012-06-25,180.04,185.78,179.51,183.66,1907100,176.52
2012-06-22,176.12,178.80,175.56,177.69,1664900,170.78
2012-06-21,179.62,180.25,174.40,175.08,849500,168.27
2012-06-20,180.98,181.44,176.89,179.46,1441000,172.48
2012-06-19,172.80,180.91,172.78,180.86,2355100,173.83
2012-06-18,164.12,171.65,164.12,170.91,1141100,164.26
2012-06-15,164.52,165.56,162.14,165.11,943500,158.69
2012-06-14,164.29,165.40,161.88,163.81,859800,157.44
2012-06-13,168.34,168.34,162.82,164.14,1219900,157.76
2012-06-12,168.18,169.50,165.80,168.74,945600,162.18
2012-06-11,173.51,173.79,166.32,166.42,1083600,159.95
2012-06-08,166.18,170.52,164.20,170.52,1084800,163.89
2012-06-07,172.42,172.69,165.80,166.35,1426800,159.88
2012-06-06,169.10,171.08,168.43,168.92,1285800,162.35
2012-06-05,159.02,167.60,159.02,166.84,1371800,160.35
2012-06-04,163.12,163.67,156.61,159.75,1470300,153.54
2012-06-01,166.04,167.60,160.72,162.09,1827400,155.79
2012-05-31,172.14,172.82,169.02,170.96,1463900,164.31
2012-05-30,170.85,174.41,169.33,172.58,1681900,165.87
2012-05-29,168.49,173.80,168.44,173.20,1448400,166.46
2012-05-25,168.00,169.44,165.19,166.56,1215500,160.08
2012-05-24,168.38,171.78,165.21,168.08,1979800,161.54
2012-05-23,159.80,167.84,158.92,167.32,1768900,160.81
2012-05-22,167.13,167.13,160.42,161.48,2172900,155.20
2012-05-21,156.62,166.57,156.62,166.15,1835600,159.69
2012-05-18,155.67,160.34,155.27,157.01,2150900,150.90
2012-05-17,161.81,162.76,154.17,154.25,2575200,148.25
2012-05-16,164.44,166.51,159.55,160.53,1679100,154.29
2012-05-15,166.96,168.50,163.02,163.56,1578800,157.20
2012-05-14,168.98,169.62,165.70,165.78,1948500,159.33
2012-05-11,170.37,174.45,168.10,172.18,1639700,165.48
2012-05-10,177.57,177.73,171.23,172.17,2083900,165.09
2012-05-09,175.29,179.53,173.50,175.19,2396500,167.99
2012-05-08,182.29,183.26,177.47,182.90,2124600,175.38
2012-05-07,180.81,187.36,180.33,183.91,1900000,176.35
2012-05-04,194.24,194.92,181.61,183.91,3837300,176.35
2012-05-03,201.01,203.32,194.80,197.48,2339600,189.36
2012-05-02,197.51,201.24,196.24,200.13,2378200,191.90
2012-05-01,193.08,196.87,190.86,195.21,1604800,187.18
2012-04-30,197.79,198.68,192.73,193.06,1560700,185.12
2012-04-27,193.83,199.39,192.88,197.97,2002900,189.83
2012-04-26,191.25,195.29,189.44,192.99,1981600,185.05
2012-04-25,186.13,192.35,185.13,192.24,2117900,184.33
2012-04-24,182.13,184.69,180.51,181.40,1248600,173.94
2012-04-23,184.00,185.49,179.71,182.31,1464600,174.81
2012-04-20,186.45,188.58,186.04,186.67,860300,178.99
2012-04-19,186.78,188.38,184.13,185.80,891200,178.16
2012-04-18,185.30,189.83,184.59,186.27,1670200,178.61
2012-04-17,183.97,187.75,182.50,186.75,1146300,179.07
2012-04-16,187.20,188.97,181.65,182.78,1566300,175.26
2012-04-13,188.85,190.90,185.55,186.25,1650900,178.59
2012-04-12,182.79,190.50,182.34,188.89,1730300,181.12
2012-04-11,181.67,184.20,181.38,181.85,1392500,174.37
2012-04-10,181.51,183.75,178.19,179.04,1610600,171.68
2012-04-09,183.19,185.64,181.75,182.74,1239400,175.22
2012-04-05,187.32,189.94,185.07,186.64,1234000,178.96
2012-04-04,185.93,188.69,185.12,187.10,1540800,179.41
2012-04-03,187.93,189.78,186.17,188.28,1532500,180.54
2012-04-02,183.20,188.28,181.65,187.79,1509300,180.07
2012-03-30,182.93,184.82,180.26,182.65,1890200,175.14
2012-03-29,181.43,182.25,175.18,179.50,2648200,172.12
2012-03-28,187.82,187.91,180.07,183.12,1679800,175.59
2012-03-27,188.25,191.39,187.25,187.53,1452700,179.82
2012-03-26,190.05,191.39,185.59,188.03,1953900,180.30
2012-03-23,184.91,189.30,183.85,188.76,2120300,181.00
2012-03-22,184.00,186.33,180.80,182.44,1456200,174.94
2012-03-21,184.60,186.67,183.03,186.04,1222700,178.39
2012-03-20,184.61,187.20,181.70,183.99,1982100,176.42
2012-03-19,185.11,187.26,182.95,183.17,1442200,175.64
2012-03-16,182.33,186.60,182.00,184.21,2194500,176.63
2012-03-15,182.24,184.00,180.10,181.15,1226100,173.70
2012-03-14,179.59,181.87,178.37,181.50,1395700,174.04
2012-03-13,182.10,182.93,178.08,180.27,1611400,172.86
2012-03-12,178.48,182.51,178.48,180.00,1548400,172.60
2012-03-09,182.88,184.16,178.13,178.73,1941400,171.38
2012-03-08,179.50,183.50,177.95,183.00,2159200,175.47
2012-03-07,172.04,177.60,170.68,175.84,2493800,168.61
2012-03-06,174.20,174.75,168.35,168.97,3299700,162.02
2012-03-05,184.70,185.80,176.20,177.98,3133400,170.66
2012-03-02,188.52,192.00,186.82,188.25,1513300,180.51
2012-03-01,189.32,189.71,184.90,189.23,1788500,181.45
2012-02-29,192.69,193.46,184.75,186.00,2708600,178.35
2012-02-28,189.51,195.48,188.88,191.56,2585800,183.68
2012-02-27,182.85,189.79,181.25,189.13,1939400,181.35
2012-02-24,187.28,188.30,183.59,183.88,1190200,176.32
2012-02-23,185.58,189.46,182.00,187.32,1908700,179.62
2012-02-22,183.79,188.25,183.79,186.04,1359000,178.39
2012-02-21,179.34,187.91,179.26,184.30,2192800,176.72
2012-02-17,177.57,179.47,175.00,178.84,1711300,171.49
2012-02-16,179.14,180.78,172.60,175.89,3354800,168.66
2012-02-15,178.51,180.83,177.07,179.18,2187100,171.81
2012-02-14,182.04,182.22,176.27,177.90,2044300,170.58
2012-02-13,182.51,184.42,180.31,182.31,1538400,174.81
2012-02-10,182.07,182.53,179.53,180.15,1816500,172.74
2012-02-09,190.32,192.36,185.39,185.73,2432400,177.71
2012-02-08,190.03,192.40,187.04,189.51,1728100,181.33
2012-02-07,187.16,189.50,183.66,188.50,1792800,180.36
2012-02-06,186.35,188.50,184.50,187.42,1691700,179.33
2012-02-03,185.03,187.87,183.62,186.75,2400800,178.68
2012-02-02,184.00,185.65,182.10,182.30,1380200,174.43
2012-02-01,179.85,184.71,179.13,183.81,2366200,175.87
2012-01-31,179.98,181.36,174.54,177.38,1772900,169.72
2012-01-30,176.35,178.48,173.10,177.06,1413200,169.41
2012-01-27,172.82,181.66,172.82,179.59,1819400,171.83
2012-01-26,180.75,183.67,173.39,174.05,2627200,166.53
2012-01-25,172.22,181.73,171.28,181.06,2808000,173.24
2012-01-24,171.79,172.83,168.00,172.36,1441500,164.92
2012-01-23,175.00,176.19,172.25,173.48,1710800,165.99
2012-01-20,171.08,177.64,170.69,175.49,2486800,167.91
2012-01-19,168.97,171.44,167.36,171.18,2062500,163.79
2012-01-18,172.22,175.24,166.50,167.79,3161300,160.54
2012-01-17,171.99,174.49,170.42,172.68,2281100,165.22
2012-01-13,164.82,172.70,163.74,172.55,2685800,165.10
2012-01-12,162.40,168.23,159.09,166.29,3255200,159.11
2012-01-11,165.43,167.67,162.26,167.16,1919900,159.94
2012-01-10,164.01,166.69,164.01,166.21,2002400,159.03
2012-01-09,159.29,160.25,158.01,159.80,1499000,152.90
2012-01-06,161.17,161.17,156.47,157.99,1963600,151.17
2012-01-05,157.48,161.39,156.83,159.66,2348200,152.76
2012-01-04,156.56,158.75,155.45,157.99,2526100,151.17
2012-01-03,149.58,154.46,149.58,153.81,1848900,147.17
2011-12-30,144.63,147.29,143.70,144.98,1023600,138.72
2011-12-29,139.28,144.69,139.00,143.99,1329800,137.77
2011-12-28,145.88,146.49,141.29,142.25,1031500,136.11
2011-12-27,144.30,146.54,142.01,145.81,1076400,139.51
2011-12-23,143.29,145.50,142.74,144.15,904400,137.92
2011-12-22,139.08,143.75,139.01,142.74,1492200,136.58
2011-12-21,137.27,138.92,136.15,138.23,1501400,132.26
2011-12-20,133.08,138.48,132.77,137.93,1688000,131.97
2011-12-19,129.93,132.00,128.51,129.87,1620600,124.26
2011-12-16,130.79,132.25,129.41,129.89,2148800,124.28
2011-12-15,132.32,132.47,128.03,130.16,1684600,124.54
2011-12-14,134.27,134.57,129.38,129.97,2065000,124.36
2011-12-13,140.38,141.38,132.76,134.72,2290700,128.90
2011-12-12,139.36,140.31,137.23,139.35,1755200,133.33
2011-12-09,141.54,142.89,138.84,141.56,1958100,135.45
2011-12-08,145.59,145.94,141.02,141.93,1620100,135.80
2011-12-07,146.11,149.89,145.50,146.97,1936100,140.62
2011-12-06,144.33,148.40,143.88,146.82,2522900,140.48
2011-12-05,142.69,143.53,137.86,140.79,2382200,134.71
2011-12-02,149.02,149.04,138.90,140.73,2752100,134.65
2011-12-01,141.71,148.25,140.01,146.98,2816900,140.63
2011-11-30,147.49,147.79,138.11,139.80,3662000,133.76
2011-11-29,145.66,147.45,143.33,143.76,1537500,137.55
2011-11-28,146.44,147.71,145.11,146.04,1826100,139.73
2011-11-25,144.48,145.28,139.10,139.75,982900,133.71
2011-11-23,149.11,150.60,143.71,144.80,1820000,138.55
2011-11-22,149.18,153.91,147.81,151.02,1504600,144.50
2011-11-21,147.49,151.53,146.00,149.35,2155300,142.90
2011-11-18,152.64,157.00,150.28,151.68,4148100,145.13
2011-11-17,163.30,163.34,146.57,148.19,6049000,141.79
2011-11-16,169.20,171.22,166.59,166.98,2478200,159.77
2011-11-15,170.70,173.08,169.50,169.51,1282400,162.19
2011-11-14,172.39,173.74,168.70,170.97,1205100,163.59
2011-11-11,170.78,173.59,169.99,172.62,1077300,165.16
2011-11-10,167.83,170.00,163.72,169.14,1678600,161.83
2011-11-09,170.50,172.91,165.52,166.08,2118800,158.91
2011-11-08,175.08,176.49,170.38,176.42,1263000,168.42
2011-11-07,172.39,175.45,171.54,174.02,1024600,166.13
2011-11-04,173.00,176.97,171.76,173.82,1398700,165.94
2011-11-03,170.69,175.91,165.80,174.32,1916800,166.41
2011-11-02,160.63,170.64,160.50,169.31,2435600,161.63
2011-11-01,155.00,163.87,151.44,158.63,2993600,151.43
2011-10-31,168.00,168.00,162.17,162.27,1326200,154.91
2011-10-28,168.77,172.39,166.28,170.14,1671500,162.42
2011-10-27,167.31,171.50,162.84,168.01,1698900,160.39
2011-10-26,161.18,162.65,154.43,161.61,1842900,154.28
2011-10-25,158.49,163.09,155.50,157.90,1878200,150.74
2011-10-24,154.49,159.90,154.49,159.14,1663200,151.92
2011-10-21,150.55,153.40,149.96,153.40,1641600,146.44
2011-10-20,142.80,147.76,140.11,147.31,2138700,140.63
2011-10-19,148.25,149.13,142.97,143.52,1722500,137.01
2011-10-18,145.49,149.97,140.80,148.61,1773600,141.87
2011-10-17,149.72,149.76,144.35,145.24,1343800,138.65
2011-10-14,151.04,151.95,146.58,150.50,1293200,143.67
2011-10-13,145.16,148.40,142.19,147.52,1730500,140.83
2011-10-12,144.96,146.37,141.05,144.60,3356900,138.04
2011-10-11,139.74,148.00,139.37,146.81,2155600,140.15
2011-10-10,138.81,144.58,138.00,140.39,1976800,134.02
2011-10-07,143.72,143.95,132.00,134.71,2955100,128.60
2011-10-06,132.70,142.96,132.62,142.74,3761200,136.27
2011-10-05,125.50,134.73,124.06,133.54,3388000,127.48
2011-10-04,118.74,124.44,115.34,124.10,4400000,118.47
2011-10-03,121.01,129.11,119.50,120.98,3844500,115.49
2011-09-30,132.51,134.00,123.09,123.39,5107400,117.79
2011-09-29,148.33,150.51,139.00,140.94,3188200,134.55
2011-09-28,151.72,153.34,144.46,144.98,2460600,138.40
2011-09-27,154.46,159.60,152.50,154.95,3190600,147.92
2011-09-26,147.35,152.57,138.09,152.09,3513300,145.19
2011-09-23,144.43,148.95,141.82,145.69,2879900,139.08
2011-09-22,146.84,150.29,138.52,146.89,4488400,140.23
2011-09-21,163.60,167.02,152.92,152.94,3468300,146.00
2011-09-20,175.95,175.95,162.74,163.67,3903100,156.25
2011-09-19,173.03,176.47,171.27,175.08,1683700,167.14
2011-09-16,175.83,176.88,172.54,175.15,1904500,167.21
2011-09-15,180.22,180.95,173.65,175.38,2157800,167.42
2011-09-14,179.16,182.03,173.86,179.72,2063900,171.57
2011-09-13,178.29,180.23,175.00,177.20,1844800,169.16
2011-09-12,178.72,182.27,173.40,177.04,2286500,169.01
2011-09-09,183.04,186.33,178.46,180.09,1669000,171.92
2011-09-08,181.19,187.00,180.95,185.10,2082100,176.70
2011-09-07,188.61,188.61,181.53,183.24,1996500,174.93
2011-09-06,178.49,186.00,177.91,185.69,2409800,177.27
2011-09-02,178.12,183.03,175.86,181.89,1573700,173.64
2011-09-01,183.53,186.23,180.96,182.50,1972300,174.22
2011-08-31,191.83,192.59,179.60,182.75,2967400,174.46
2011-08-30,186.78,192.70,186.78,189.78,2560900,181.17
2011-08-29,182.41,188.69,182.03,188.60,2866800,180.05
2011-08-26,173.53,180.61,172.30,180.35,2318100,172.17
2011-08-25,175.60,178.10,172.05,175.17,2407500,167.22
2011-08-24,178.33,180.39,171.74,175.40,3032800,167.44
2011-08-23,171.72,178.95,171.02,178.95,3336100,170.83
2011-08-22,170.26,174.47,168.44,170.57,3134400,162.83
2011-08-19,162.02,170.44,161.16,164.81,3427600,157.33
2011-08-18,166.80,168.00,162.63,164.20,3037700,156.75
2011-08-17,168.55,172.92,167.91,171.91,2663900,164.11
2011-08-16,166.87,169.94,165.12,167.81,2361000,160.20
2011-08-15,169.33,169.99,165.09,169.64,2657400,161.95
2011-08-12,163.31,168.84,162.34,168.20,3137600,160.57
2011-08-11,155.68,166.35,154.05,164.19,4869900,156.74
2011-08-10,148.38,158.59,146.00,149.59,4324200,142.42
2011-08-09,141.17,150.32,140.76,150.03,5138300,142.84
2011-08-08,139.46,146.50,134.40,138.25,5416100,131.63
